SK_ID_CURR	TARGET	NAME_CONTRACT_TYPE	CODE_GENDER	FLAG_OWN_CAR	FLAG_OWN_REALTY	CNT_CHILDREN	AMT_INCOME_TOTAL	AMT_CREDIT	AMT_ANNUITY	AMT_GOODS_PRICE	NAME_TYPE_SUITE	NAME_INCOME_TYPE	NAME_EDUCATION_TYPE	NAME_FAMILY_STATUS	NAME_HOUSING_TYPE	REGION_POPULATION_RELATIVE	DAYS_BIRTH	DAYS_EMPLOYED	DAYS_REGISTRATION	DAYS_ID_PUBLISH	OWN_CAR_AGE	FLAG_MOBIL	FLAG_EMP_PHONE	FLAG_WORK_PHONE	FLAG_CONT_MOBILE	FLAG_PHONE	FLAG_EMAIL	OCCUPATION_TYPE	CNT_FAM_MEMBERS	REGION_RATING_CLIENT	REGION_RATING_CLIENT_W_CITY	WEEKDAY_APPR_PROCESS_START	HOUR_APPR_PROCESS_START	REG_REGION_NOT_LIVE_REGION	REG_REGION_NOT_WORK_REGION	LIVE_REGION_NOT_WORK_REGION	REG_CITY_NOT_LIVE_CITY	REG_CITY_NOT_WORK_CITY	LIVE_CITY_NOT_WORK_CITY	ORGANIZATION_TYPE	EXT_SOURCE_1	EXT_SOURCE_2	EXT_SOURCE_3	APARTMENTS_AVG	BASEMENTAREA_AVG	YEARS_BEGINEXPLUATATION_AVG	YEARS_BUILD_AVG	COMMONAREA_AVG	ELEVATORS_AVG	ENTRANCES_AVG	FLOORSMAX_AVG	FLOORSMIN_AVG	LANDAREA_AVG	LIVINGAPARTMENTS_AVG	LIVINGAREA_AVG	NONLIVINGAPARTMENTS_AVG	NONLIVINGAREA_AVG	APARTMENTS_MODE	BASEMENTAREA_MODE	YEARS_BEGINEXPLUATATION_MODE	YEARS_BUILD_MODE	COMMONAREA_MODE	ELEVATORS_MODE	ENTRANCES_MODE	FLOORSMAX_MODE	FLOORSMIN_MODE	LANDAREA_MODE	LIVINGAPARTMENTS_MODE	LIVINGAREA_MODE	NONLIVINGAPARTMENTS_MODE	NONLIVINGAREA_MODE	APARTMENTS_MEDI	BASEMENTAREA_MEDI	YEARS_BEGINEXPLUATATION_MEDI	YEARS_BUILD_MEDI	COMMONAREA_MEDI	ELEVATORS_MEDI	ENTRANCES_MEDI	FLOORSMAX_MEDI	FLOORSMIN_MEDI	LANDAREA_MEDI	LIVINGAPARTMENTS_MEDI	LIVINGAREA_MEDI	NONLIVINGAPARTMENTS_MEDI	NONLIVINGAREA_MEDI	FONDKAPREMONT_MODE	HOUSETYPE_MODE	TOTALAREA_MODE	WALLSMATERIAL_MODE	EMERGENCYSTATE_MODE	OBS_30_CNT_SOCIAL_CIRCLE	DEF_30_CNT_SOCIAL_CIRCLE	OBS_60_CNT_SOCIAL_CIRCLE	DEF_60_CNT_SOCIAL_CIRCLE	DAYS_LAST_PHONE_CHANGE	FLAG_DOCUMENT_2	FLAG_DOCUMENT_3	FLAG_DOCUMENT_4	FLAG_DOCUMENT_5	FLAG_DOCUMENT_6	FLAG_DOCUMENT_7	FLAG_DOCUMENT_8	FLAG_DOCUMENT_9	FLAG_DOCUMENT_10	FLAG_DOCUMENT_11	FLAG_DOCUMENT_12	FLAG_DOCUMENT_13	FLAG_DOCUMENT_14	FLAG_DOCUMENT_15	FLAG_DOCUMENT_16	FLAG_DOCUMENT_17	FLAG_DOCUMENT_18	FLAG_DOCUMENT_19	FLAG_DOCUMENT_20	FLAG_DOCUMENT_21	AMT_REQ_CREDIT_BUREAU_HOUR	AMT_REQ_CREDIT_BUREAU_DAY	AMT_REQ_CREDIT_BUREAU_WEEK	AMT_REQ_CREDIT_BUREAU_MON	AMT_REQ_CREDIT_BUREAU_QRT	AMT_REQ_CREDIT_BUREAU_YEAR
374947	0	Cash loans	F	N	N	0	337500.0	840951.0	35761.5	679500.0	Unaccompanied	Working	Higher education	Single / not married	House / apartment	0.018801	-13774	-599	-138.0	-471		1	1	0	1	0	1	Managers	1.0	2	2	SUNDAY	12	0	0	0	0	0	0	Advertising		0.5638921647482391	0.5832379256761245	0.2216	0.1289	0.9791	0.7144	0.107	0.24	0.2069	0.3333	0.375	0.0275	0.1807	0.2185	0.0	0.0	0.2258	0.1338	0.9791	0.7256	0.10800000000000001	0.2417	0.2069	0.3333	0.375	0.0281	0.1974	0.2276	0.0	0.0	0.2238	0.1289	0.9791	0.7182	0.1077	0.24	0.2069	0.3333	0.375	0.0279	0.1838	0.2224	0.0	0.0	reg oper account	block of flats	0.1718	Panel	No	3.0	0.0	3.0	0.0	-573.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	2.0
265676	0	Revolving loans	F	N	Y	1	135000.0	337500.0	16875.0	337500.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.006233	-13808	-4510	-4696.0	-1357		1	1	0	1	0	0	Accountants	3.0	2	2	MONDAY	12	0	0	0	0	0	0	Bank	0.5558903360383505	0.7020102153608845	0.7476633896301825	0.0619	0.0493	0.9806	0.7348	0.0864	0.0	0.1379	0.1667	0.2083	0.0	0.0504	0.0539	0.0	0.0	0.063	0.0511	0.9806	0.7452	0.0872	0.0	0.1379	0.1667	0.2083	0.0	0.0551	0.0561	0.0	0.0	0.0625	0.0493	0.9806	0.7383	0.087	0.0	0.1379	0.1667	0.2083	0.0	0.0513	0.0548	0.0	0.0	reg oper account	block of flats	0.0472	Panel	No	0.0	0.0	0.0	0.0	-947.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
336946	0	Revolving loans	M	N	Y	0	270000.0	810000.0	40500.0	810000.0	Family	Pensioner	Higher education	Married	House / apartment	0.032561	-22620	365243	-12941.0	-4869		1	0	0	1	1	0		2.0	1	1	SUNDAY	10	0	0	0	0	0	0	XNA		0.7959935509555585		0.2402	0.1675	0.9821	0.7552		0.24	0.2069	0.3333	0.375	0.0301		0.2557		0.0086	0.2447	0.1738	0.9821	0.7648		0.2417	0.2069	0.3333	0.375	0.0308		0.2664		0.0091	0.2425	0.1675	0.9821	0.7585		0.24	0.2069	0.3333	0.375	0.0306		0.2602		0.0088	reg oper account	block of flats	0.203	Panel	No	1.0	0.0	1.0	0.0	-526.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
262400	0	Cash loans	F	N	Y	0	112500.0	343800.0	12478.5	225000.0	Unaccompanied	Pensioner	Secondary / secondary special	Widow	House / apartment	0.030755	-23075	365243	-5560.0	-4182		1	0	0	1	0	0		1.0	2	2	SATURDAY	10	0	0	0	0	0	0	XNA	0.929732629581586	0.5437777378428732	0.7662336700704004																																																3.0	0.0	3.0	0.0	-1865.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
349905	0	Cash loans	F	N	Y	0	72000.0	659610.0	21406.5	472500.0	Other_A	Pensioner	Secondary / secondary special	Civil marriage	House / apartment	0.007305	-19504	365243	-4212.0	-3064		1	0	0	1	1	0		2.0	3	3	TUESDAY	8	0	0	0	0	0	0	XNA		0.17307260741296587	0.5406544504453575																																																0.0	0.0	0.0	0.0	-1693.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
164692	0	Cash loans	M	Y	Y	0	58500.0	518562.0	36220.5	463500.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.020713	-23470	365243	-10779.0	-4557	18.0	1	0	0	1	0	0		2.0	3	3	WEDNESDAY	8	0	0	0	0	0	0	XNA		0.3861045574282159	0.7016957740576931			0.9851				0.1034	0.0417									0.9851				0.1034	0.0417									0.9851				0.1034	0.0417								block of flats	0.0124	Wooden	Yes	0.0	0.0	0.0	0.0	-1097.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	1.0	0.0	0.0	1.0
327649	1	Cash loans	M	Y	Y	2	396000.0	497520.0	36184.5	450000.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.0105	-16721	-916	-2762.0	-252	17.0	1	1	0	1	0	0	Drivers	4.0	3	3	TUESDAY	9	0	0	0	0	0	0	Business Entity Type 3	0.3779447649617265	0.2798826506583517	0.363945238612397			0.9737				0.1034	0.0833				0.0356					0.9737				0.1034	0.0833				0.0371					0.9737				0.1034	0.0833				0.0362					0.027999999999999997	Stone, brick	No	0.0	0.0	0.0	0.0	-699.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
125615	0	Cash loans	F	N	Y	0	39600.0	283585.5	17478.0	256500.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.020713	-22220	365243	-21244.0	-4131		1	0	0	1	0	0		2.0	3	3	SUNDAY	14	0	0	0	0	0	0	XNA		0.1769814776064333		0.0247	0.0505	0.9717	0.6124		0.0	0.1034	0.0833		0.0228		0.0374		0.0	0.0252	0.0524	0.9717	0.6276		0.0	0.1034	0.0833		0.0233		0.039		0.0	0.025	0.0505	0.9717	0.6176		0.0	0.1034	0.0833		0.0232		0.0381		0.0	reg oper account	block of flats	0.0294	Stone, brick	No	3.0	0.0	3.0	0.0	0.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
360876	0	Cash loans	M	Y	N	0	112500.0	1575000.0	43312.5	1575000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.026392	-18053	-4673	-4391.0	-1599	5.0	1	1	0	1	0	0	Managers	2.0	2	2	FRIDAY	16	0	0	0	0	1	1	Business Entity Type 3		0.7167763399228549	0.5797274227921155																																																2.0	1.0	2.0	1.0	-2182.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0
343067	0	Cash loans	F	Y	Y	0	247500.0	582804.0	28165.5	463500.0	Unaccompanied	Commercial associate	Higher education	Civil marriage	House / apartment	0.003818	-14311	-3680	-8400.0	-4802	20.0	1	1	0	1	0	0	Medicine staff	2.0	2	2	WEDNESDAY	3	0	0	0	0	0	0	Medicine		0.6885436870383287	0.3092753558842053																																																0.0	0.0	0.0	0.0	-2160.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	2.0
351653	0	Cash loans	F	N	Y	1	90000.0	808650.0	26217.0	675000.0	Unaccompanied	Working	Secondary / secondary special	Separated	House / apartment	0.031329	-13310	-3325	-1226.0	-5367		1	1	0	1	0	0		2.0	2	2	TUESDAY	10	0	0	0	0	0	0	Industry: type 3		0.25362819772842016	0.5726825047161584	0.1722	0.0461	0.9732			0.0	0.1034	0.1667		0.025		0.05		0.0365	0.1754	0.0478	0.9732			0.0	0.1034	0.1667		0.0256		0.0521		0.0386	0.1738	0.0461	0.9732			0.0	0.1034	0.1667		0.0255		0.0509		0.0372		specific housing	0.0754	Block	No	4.0	1.0	4.0	1.0	-1561.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
225566	0	Cash loans	M	Y	Y	0	225000.0	981162.0	28818.0	819000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.025164	-18862	-1397	-2982.0	-2303	1.0	1	1	0	1	0	0		2.0	2	2	WEDNESDAY	9	0	0	0	0	0	0	Self-employed		0.6246073000870292	0.5352762504724826																																																0.0	0.0	0.0	0.0	-114.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	1.0
169842	0	Cash loans	F	N	Y	0	72000.0	225000.0	12694.5	225000.0	Family	Pensioner	Secondary / secondary special	Widow	House / apartment	0.028663	-24104	365243	-12642.0	-4512		1	0	0	1	1	0		1.0	2	2	FRIDAY	10	0	0	0	0	0	0	XNA		0.7745208829311567		0.0186	0.057	0.9826	0.762	0.0022	0.0	0.1034	0.0417	0.0417	0.0106	0.0151	0.0173	0.0	0.0	0.0189	0.0592	0.9826	0.7713	0.0022	0.0	0.1034	0.0417	0.0417	0.0108	0.0165	0.018000000000000002	0.0	0.0	0.0187	0.057	0.9826	0.7652	0.0022	0.0	0.1034	0.0417	0.0417	0.0108	0.0154	0.0176	0.0	0.0	reg oper account	block of flats	0.0148	Stone, brick	No	3.0	1.0	3.0	1.0	-1085.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	2.0
133870	1	Cash loans	M	N	Y	1	225000.0	500490.0	59526.0	450000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.032561	-9964	-86	-4785.0	-1783		1	1	0	1	1	1		3.0	1	1	TUESDAY	16	0	0	0	0	0	0	Business Entity Type 3	0.1893785854783259	0.5079282175905123		0.0821	0.0415	0.9911			0.08	0.069	0.375				0.0936		0.0048	0.084	0.0413	0.9916			0.0806	0.069	0.375				0.0911		0.0038	0.0833	0.0415	0.9916			0.08	0.069	0.375				0.0941		0.0042		block of flats	0.0696	Panel	No	2.0	0.0	2.0	0.0	-443.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
424486	0	Cash loans	M	N	Y	1	135000.0	204858.0	9153.0	171000.0	Unaccompanied	Working	Secondary / secondary special	Single / not married	House / apartment	0.008019	-14460	-1006	-8150.0	-3911		1	1	0	1	0	0	Laborers	2.0	2	2	SUNDAY	15	0	0	0	0	0	0	Transport: type 4		0.5699536370046809		0.0619	0.069	0.9821	0.7552	0.0095	0.0	0.1379	0.1667	0.2083	0.0524	0.0504	0.0559	0.0	0.0	0.063	0.0716	0.9821	0.7648	0.0096	0.0	0.1379	0.1667	0.2083	0.0536	0.0551	0.0582	0.0	0.0	0.0625	0.069	0.9821	0.7585	0.0095	0.0	0.1379	0.1667	0.2083	0.0534	0.0513	0.0569	0.0	0.0	not specified	block of flats	0.054000000000000006	Stone, brick	No	1.0	0.0	1.0	0.0	-788.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
297101	0	Cash loans	F	N	Y	1	112500.0	766404.0	22405.5	549000.0	Unaccompanied	Working	Higher education	Civil marriage	House / apartment	0.028663	-17752	-3721	-3364.0	-1302		1	1	0	1	0	0	Accountants	3.0	2	2	SATURDAY	11	0	0	0	0	0	0	Self-employed		0.22359319175218306	0.4812493411434029	0.0835	0.0729	0.9901	0.8640000000000001	0.0083	0.0	0.1724	0.1667	0.2083	0.0945	0.0681	0.0803	0.0	0.0	0.0735	0.0665	0.9851	0.804	0.0051	0.0	0.1379	0.1667	0.2083	0.0781	0.0643	0.0772	0.0	0.0	0.0843	0.0729	0.9901	0.8658	0.0083	0.0	0.1724	0.1667	0.2083	0.0961	0.0693	0.0818	0.0	0.0	reg oper spec account	block of flats	0.0646	Stone, brick	No	2.0	0.0	2.0	0.0	-1255.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	5.0
240014	0	Revolving loans	F	N	Y	0	225000.0	225000.0	11250.0	225000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Single / not married	House / apartment	0.00702	-11554	-1574	-9290.0	-4243		1	1	0	1	0	0	Core staff	1.0	2	2	SATURDAY	13	0	0	0	0	0	0	Mobile	0.2341471714363388	0.4703133299118678	0.4066174366275036	0.1495		0.9767	0.6804		0.0	0.2759	0.1667	0.2083		0.1219	0.1247			0.1523		0.9767	0.6929		0.0	0.2759	0.1667	0.2083		0.1331	0.1299			0.1509		0.9767	0.6847		0.0	0.2759	0.1667	0.2083		0.124	0.1269			reg oper account	block of flats	0.1043	Stone, brick	No	0.0	0.0	0.0	0.0	0.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
376717	0	Cash loans	F	N	N	0	90000.0	121500.0	12145.5	121500.0	Unaccompanied	Pensioner	Secondary / secondary special	Widow	Municipal apartment	0.019689	-23436	365243	-12255.0	-5339		1	0	0	1	0	0		1.0	2	2	TUESDAY	11	0	0	0	0	0	0	XNA		0.39644798009451854	0.39449540531239935																																																4.0	1.0	3.0	0.0	-1679.0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
159205	0	Cash loans	F	Y	Y	0	247500.0	364500.0	28926.0	364500.0	Unaccompanied	Working	Higher education	Civil marriage	House / apartment	0.003813	-10716	-2740	-5000.0	-2411	17.0	1	1	0	1	1	0	Managers	2.0	2	2	THURSDAY	8	0	0	0	0	1	1	Trade: type 2	0.6089618186489956	0.032512562563227265	0.3539876078507373	0.0247	0.0352	0.9752	0.66	0.0464	0.0	0.069	0.0833	0.0417	0.0188	0.0202	0.0132	0.0	0.0134	0.0252	0.0365	0.9752	0.6733	0.0468	0.0	0.069	0.0833	0.0417	0.0192	0.022000000000000002	0.0137	0.0	0.0142	0.025	0.0352	0.9752	0.6645	0.0467	0.0	0.069	0.0833	0.0417	0.0191	0.0205	0.0134	0.0	0.0137	reg oper spec account	block of flats	0.0143	Stone, brick	No	1.0	0.0	1.0	0.0	-1238.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	3.0
389797	0	Cash loans	M	N	Y	0	135000.0	135000.0	13482.0	135000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.028663	-20817	-874	-920.0	-1921		1	1	0	1	1	0	Laborers	2.0	2	2	THURSDAY	10	0	0	0	0	0	0	Business Entity Type 3		0.3526506258141298	0.470456116119975	0.1577	0.099	0.9935			0.16	0.1379	0.3333						0.005	0.1607	0.1028	0.9935			0.1611	0.1379	0.3333						0.0052	0.1593	0.099	0.9935			0.16	0.1379	0.3333						0.0051			0.1883	Mixed	No	0.0	0.0	0.0	0.0	-513.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	1.0	0.0	11.0
206948	0	Cash loans	F	Y	Y	0	112500.0	835380.0	36927.0	675000.0	Family	Working	Secondary / secondary special	Married	House / apartment	0.035792000000000004	-19314	-2091	-5349.0	-2844	4.0	1	1	0	1	1	0	Sales staff	2.0	2	2	WEDNESDAY	11	0	0	0	0	0	0	Trade: type 7		0.6874264849047539	0.5460231970049609	0.0742	0.012	0.9921	0.8912	0.0416	0.0	0.1838	0.1667	0.2083	0.0911	0.057999999999999996	0.0805	0.0	0.0	0.0725	0.0	0.9921	0.8955	0.042	0.0	0.2069	0.1667	0.2083	0.0807	0.0634	0.0838	0.0	0.0	0.0749	0.012	0.9921	0.8927	0.0419	0.0	0.2069	0.1667	0.2083	0.0926	0.059000000000000004	0.0819	0.0	0.0	reg oper spec account	block of flats	0.0405	Stone, brick	No	0.0	0.0	0.0	0.0	-2787.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
216641	0	Cash loans	M	N	N	1	450000.0	585000.0	29997.0	585000.0	Unaccompanied	Commercial associate	Higher education	Married	House / apartment	0.007305	-13410	-2447	-206.0	-4001		1	1	0	1	0	0	Managers	3.0	3	3	THURSDAY	11	0	0	0	0	0	0	Business Entity Type 3		0.5119830236498211	0.6212263380626669	0.0289		0.9955			0.0	0.069	0.2083		0.0104		0.0512		0.0942	0.0294		0.9955			0.0	0.069	0.2083		0.0107		0.0533		0.0997	0.0291		0.9955			0.0	0.069	0.2083		0.0106		0.0521		0.0962		block of flats	0.0607	Stone, brick	No	1.0	0.0	1.0	0.0	-1401.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
110854	0	Cash loans	M	Y	Y	0	195750.0	545040.0	26640.0	450000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.02461	-18836	-931	-3182.0	-1960	11.0	1	1	1	1	1	0	Laborers	2.0	2	2	TUESDAY	11	0	0	0	0	0	0	Business Entity Type 3		0.6639831030757417	0.7062051096536562																																																1.0	0.0	1.0	0.0	-644.0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	3.0
215056	0	Cash loans	F	N	N	0	112500.0	269550.0	14751.0	225000.0	Unaccompanied	Working	Incomplete higher	Single / not married	With parents	0.006296	-11022	-1473	-5077.0	-3379		1	1	0	1	1	0	Cooking staff	1.0	3	3	SATURDAY	12	0	0	0	0	0	0	Self-employed		0.5461257661939962	0.34741822720026416	0.1072	0.0868	0.9856			0.12	0.1034	0.3333		0.0515		0.1302		0.0	0.0735	0.0566	0.9851			0.0806	0.069	0.3333		0.0449		0.0913		0.0	0.1083	0.0868	0.9856			0.12	0.1034	0.3333		0.0524		0.1325		0.0		block of flats	0.069	Stone, brick	No	0.0	0.0	0.0	0.0	-357.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	0.0
125530	0	Cash loans	F	N	Y	0	135000.0	549882.0	17739.0	459000.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.030755	-19259	-1869	-8403.0	-2789		1	1	0	1	0	0	Laborers	2.0	2	2	THURSDAY	12	0	0	0	1	1	0	Business Entity Type 3		0.640574475107684	0.38079968264891495																																																0.0	0.0	0.0	0.0	-1554.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
288569	0	Cash loans	F	N	Y	0	468000.0	553806.0	22684.5	495000.0	Unaccompanied	Commercial associate	Higher education	Single / not married	House / apartment	0.072508	-11154	-520	-5345.0	-3423		1	1	0	1	1	0	Managers	1.0	1	1	TUESDAY	19	0	0	0	0	0	0	Trade: type 2		0.2453495532540649	0.6894791426446275	0.1351	0.1574	0.9707	0.5988	0.0371	0.2	0.1724	0.2917	0.3333	0.0	0.1076	0.1705	0.0116	0.156	0.1376	0.1633	0.9707	0.6145	0.0375	0.2014	0.1724	0.2917	0.3333	0.0	0.1175	0.1776	0.0117	0.1651	0.1364	0.1574	0.9707	0.6042	0.0374	0.2	0.1724	0.2917	0.3333	0.0	0.1095	0.1736	0.0116	0.1593	reg oper account	block of flats	0.168	Stone, brick	No	6.0	0.0	6.0	0.0	-2235.0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0	0.0	0.0	0.0	2.0	8.0
187236	0	Cash loans	F	N	Y	0	202500.0	493497.0	48204.0	454500.0	Unaccompanied	Commercial associate	Higher education	Single / not married	House / apartment	0.011657	-8488	-583	-3605.0	-1149		1	1	0	1	0	0		1.0	1	1	TUESDAY	17	1	1	0	0	0	0	Business Entity Type 3		0.4889605487889992		0.0928	0.1133	0.9851	0.7959999999999999	0.0168	0.0	0.2069	0.1667	0.2083	0.0519	0.0756	0.0967	0.0	0.0	0.0945	0.1176	0.9851	0.804	0.017	0.0	0.2069	0.1667	0.2083	0.0531	0.0826	0.1007	0.0	0.0	0.0937	0.1133	0.9851	0.7987	0.017	0.0	0.2069	0.1667	0.2083	0.0528	0.077	0.0984	0.0	0.0	reg oper account	block of flats	0.076	Panel	No	0.0	0.0	0.0	0.0	-618.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	1.0	4.0
418660	0	Cash loans	F	N	Y	0	45000.0	675000.0	21906.0	675000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.009657	-20476	365243	-12473.0	-3360		1	0	0	1	0	0		2.0	2	2	MONDAY	11	0	0	0	0	0	0	XNA		0.0980799447731184	0.3672910183026313																																																0.0	0.0	0.0	0.0	-394.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
119220	0	Cash loans	F	Y	Y	1	292500.0	787131.0	42066.0	679500.0	Unaccompanied	Commercial associate	Secondary / secondary special	Married	House / apartment	0.006629	-14324	-2495	-284.0	-2514	16.0	1	1	0	1	0	0	Waiters/barmen staff	3.0	2	2	TUESDAY	6	0	0	0	0	0	0	Business Entity Type 3	0.3206548952977997	0.6074523211603527	0.7407990879702335																																																0.0	0.0	0.0	0.0	-4.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
355529	0	Cash loans	M	Y	Y	0	157500.0	754740.0	24475.5	630000.0	Unaccompanied	Working	Secondary / secondary special	Civil marriage	House / apartment	0.01885	-19255	-1079	-6408.0	-2807	24.0	1	1	0	1	0	0	Drivers	2.0	2	2	FRIDAY	14	0	0	0	0	0	0	Industry: type 3		0.7032027869888424																																																	15.0	1.0	14.0	1.0	-2771.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
123819	1	Cash loans	F	N	Y	0	67500.0	284400.0	18643.5	225000.0	Unaccompanied	Working	Secondary / secondary special	Separated	House / apartment	0.035792000000000004	-10166	-1165	-3035.0	-2571		1	1	0	1	0	0	Core staff	1.0	2	2	SATURDAY	11	0	0	0	0	1	1	Government	0.2393606352697764	0.2625800458941655																																																	2.0	2.0	2.0	0.0	-1094.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0						
281154	0	Cash loans	F	N	Y	0	191250.0	1255680.0	45234.0	1125000.0	Unaccompanied	Pensioner	Secondary / secondary special	Married	House / apartment	0.007114	-21106	365243	-8314.0	-2119		1	0	0	1	1	0		2.0	2	2	MONDAY	9	0	0	0	0	0	0	XNA		0.6645195665002926	0.41534714488434	0.0567	0.0713	0.9886	0.8436	0.0107	0.0	0.1379	0.1667	0.2083		0.0462	0.0599	0.0	0.0	0.0578	0.07400000000000001	0.9886	0.8497	0.0108	0.0	0.1379	0.1667	0.2083		0.0505	0.0624	0.0	0.0	0.0573	0.0713	0.9886	0.8457	0.0108	0.0	0.1379	0.1667	0.2083		0.047	0.061	0.0	0.0	reg oper account	block of flats	0.053	Panel	No	7.0	0.0	7.0	0.0	-1082.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	1.0
304069	0	Cash loans	F	N	Y	0	121500.0	835380.0	33129.0	675000.0	Unaccompanied	Working	Higher education	Widow	House / apartment	0.009334	-20803	-1344	-2958.0	-3526		1	1	0	1	0	0	Accountants	1.0	2	2	TUESDAY	14	0	0	0	0	0	0	Other		0.7572111173577715	0.266456808245056																																																0.0	0.0	0.0	0.0	-705.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	0.0	2.0
439992	0	Cash loans	M	Y	Y	0	135000.0	225000.0	25515.0	225000.0	Unaccompanied	Working	Secondary / secondary special	Married	House / apartment	0.019101	-10777	-221	-3186.0	-3187	11.0	1	1	0	1	0	0	Sales staff	2.0	2	2	SATURDAY	12	0	0	0	0	1	1	Business Entity Type 3		0.006168402102062454	0.5154953751603267																																																1.0	0.0	1.0	0.0	-1251.0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0	0.0	0.0	0.0	2.0	4.0
